Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2014-03-20,9.75,9.8,9.49,9.75,509900.0,0.0,1.0,1404.0,1411.2,1366.56,1404.0,3540.9722222222
2014-03-21,9.73,9.93,9.7,9.84,1010000.0,0.0,1.0,1401.12,1429.92,1396.8,1416.96,7013.8888888889
2014-03-24,9.81,9.97,9.7,9.92,1509200.0,0.0,1.0,1412.64,1435.68,1396.8,1428.48,10480.555555556
2014-03-25,9.93,10.06,9.84,9.85,1182400.0,0.0,1.0,1429.92,1448.64,1416.96,1418.4,8211.1111111111
2014-03-26,9.88,9.93,9.67,9.82,569900.0,0.0,1.0,1422.72,1429.92,1392.48,1414.08,3957.6388888889
2014-03-27,9.86,10.03,9.75,9.85,902100.0,0.0,1.0,1419.84,1444.32,1404.0,1418.4,6264.5833333333
2014-03-28,9.89,9.99,9.78,9.89,1156500.0,0.0,1.0,1424.16,1438.56,1408.32,1424.16,8031.25
2014-03-31,9.9,10.12,9.88,10.11,18299900.0,0.0,1.0,1425.6,1457.28,1422.72,1455.84,127082.63888889
2014-04-01,10.02,10.33,9.96,10.25,1838800.0,0.0,1.0,1442.88,1487.52,1434.24,1476.0,12769.444444444
2014-04-02,10.24,10.25,10.04,10.12,956600.0,0.0,1.0,1474.56,1476.0,1445.76,1457.28,6643.0555555555
2014-04-03,10.08,10.18,9.94,10.05,616700.0,0.0,1.0,1451.52,1465.92,1431.36,1447.2,4282.6388888889
2014-04-04,10.16,10.19,9.84,9.88,964700.0,0.0,1.0,1463.04,1467.36,1416.96,1422.72,6699.3055555555
2014-04-07,9.83,9.84,9.62,9.64,797500.0,0.0,1.0,1415.52,1416.96,1385.28,1388.16,5538.1944444444
2014-04-08,9.63,9.72,9.55,9.63,601400.0,0.0,1.0,1386.72,1399.68,1375.2,1386.72,4176.3888888889
2014-04-09,9.7,9.8,9.6,9.77,305100.0,0.0,1.0,1396.8,1411.2,1382.4,1406.88,2118.75
2014-04-10,9.75,9.79,9.48,9.51,982400.0,0.0,1.0,1404.0,1409.76,1365.12,1369.44,6822.2222222222
2014-04-11,9.45,9.56,9.19,9.22,967700.0,0.0,1.0,1360.8,1376.64,1323.36,1327.68,6720.1388888889
2014-04-14,9.35,9.35,9.02,9.12,511400.0,0.0,1.0,1346.4,1346.4,1298.88,1313.28,3551.3888888889
2014-04-15,9.19,9.23,9.09,9.2,811300.0,0.0,1.0,1323.36,1329.12,1308.96,1324.8,5634.0277777778
2014-04-16,9.3,9.3,9.1,9.26,456800.0,0.0,1.0,1339.2,1339.2,1310.4,1333.44,3172.2222222222
2014-04-17,9.22,9.34,9.21,9.32,416100.0,0.0,1.0,1327.68,1344.96,1326.24,1342.08,2889.5833333333
2014-04-21,9.29,9.37,9.21,9.29,177400.0,0.0,1.0,1337.76,1349.28,1326.24,1337.76,1231.9444444444
2014-04-22,9.28,9.48,9.16,9.37,396600.0,0.0,1.0,1336.32,1365.12,1319.04,1349.28,2754.1666666667
2014-04-23,9.41,9.43,9.2,9.3,433500.0,0.0,1.0,1355.04,1357.92,1324.8,1339.2,3010.4166666667
2014-04-24,9.33,9.4,9.15,9.19,371400.0,0.0,1.0,1343.52,1353.6,1317.6,1323.36,2579.1666666667
2014-04-25,9.12,9.25,8.97,9.03,560500.0,0.0,1.0,1313.28,1332.0,1291.68,1300.32,3892.3611111111
2014-04-28,9.03,9.05,8.74,8.8,1040400.0,0.0,1.0,1300.32,1303.2,1258.56,1267.2,7225.0
2014-04-29,8.88,8.88,8.65,8.85,539800.0,0.0,1.0,1278.72,1278.72,1245.6,1274.4,3748.6111111111
2014-04-30,8.68,9.03,8.4,8.95,996300.0,0.0,1.0,1249.92,1300.32,1209.6,1288.8,6918.75
2014-05-01,8.9,8.99,8.71,8.76,827900.0,0.0,1.0,1281.6,1294.56,1254.24,1261.44,5749.3055555555
2014-05-02,8.79,8.95,8.79,8.93,459300.0,0.0,1.0,1265.76,1288.8,1265.76,1285.92,3189.5833333333
2014-05-05,8.89,9.05,8.79,9.01,587600.0,0.0,1.0,1280.16,1303.2,1265.76,1297.44,4080.5555555555
2014-05-06,8.94,8.99,8.65,8.77,624600.0,0.0,1.0,1287.36,1294.56,1245.6,1262.88,4337.5
2014-05-07,8.81,8.84,8.45,8.49,549000.0,0.0,1.0,1268.64,1272.96,1216.8,1222.56,3812.5
2014-05-08,8.53,8.7,8.3,8.37,835500.0,0.0,1.0,1228.32,1252.8,1195.2,1205.28,5802.0833333333
2014-05-09,8.33,8.51,8.3,8.51,812700.0,0.0,1.0,1199.52,1225.44,1195.2,1225.44,5643.75
2014-05-12,8.53,8.98,8.53,8.93,423100.0,0.0,1.0,1228.32,1293.12,1228.32,1285.92,2938.1944444444
2014-05-13,8.94,8.94,8.77,8.81,540000.0,0.0,1.0,1287.36,1287.36,1262.88,1268.64,3750.0
2014-05-14,8.79,8.83,8.54,8.61,505700.0,0.0,1.0,1265.76,1271.52,1229.76,1239.84,3511.8055555555
2014-05-15,8.54,8.73,8.54,8.7,567100.0,0.0,1.0,1229.76,1257.12,1229.76,1252.8,3938.1944444444
2014-05-16,8.66,8.77,8.59,8.76,336000.0,0.0,1.0,1247.04,1262.88,1236.96,1261.44,2333.3333333333
2014-05-19,8.69,8.89,8.65,8.76,418600.0,0.0,1.0,1251.36,1280.16,1245.6,1261.44,2906.9444444444
2014-05-20,8.78,8.78,8.64,8.67,616900.0,0.0,1.0,1264.32,1264.32,1244.16,1248.48,4284.0277777778
2014-05-21,8.73,8.78,8.68,8.76,431100.0,0.0,1.0,1257.12,1264.32,1249.92,1261.44,2993.75
2014-05-22,8.76,8.9,8.76,8.78,210400.0,0.0,1.0,1261.44,1281.6,1261.44,1264.32,1461.1111111111
2014-05-23,8.82,8.9,8.72,8.87,206900.0,0.0,1.0,1270.08,1281.6,1255.68,1277.28,1436.8055555555
2014-05-27,8.97,9.24,8.86,9.21,373300.0,0.0,1.0,1291.68,1330.56,1275.84,1326.24,2592.3611111111
2014-05-28,9.18,9.39,9.18,9.27,320500.0,0.0,1.0,1321.92,1352.16,1321.92,1334.88,2225.6944444444
2014-05-29,9.28,9.35,9.2,9.21,151600.0,0.0,1.0,1336.32,1346.4,1324.8,1326.24,1052.7777777778
2014-05-30,9.25,9.32,9.05,9.19,289700.0,0.0,1.0,1332.0,1342.08,1303.2,1323.36,2011.8055555555
2014-06-02,9.17,9.29,8.81,8.96,257500.0,0.0,1.0,1320.48,1337.76,1268.64,1290.24,1788.1944444444
2014-06-03,8.9,9.04,8.88,8.97,286300.0,0.0,1.0,1281.6,1301.76,1278.72,1291.68,1988.1944444444
2014-06-04,8.9,9.05,8.82,9.0,258300.0,0.0,1.0,1281.6,1303.2,1270.08,1296.0,1793.75
2014-06-05,9.04,9.2,8.96,9.2,350200.0,0.0,1.0,1301.76,1324.8,1290.24,1324.8,2431.9444444444
2014-06-06,9.28,9.35,9.1,9.3,348900.0,0.0,1.0,1336.32,1346.4,1310.4,1339.2,2422.9166666667
2014-06-09,9.26,9.46,9.11,9.32,256300.0,0.0,1.0,1333.44,1362.24,1311.84,1342.08,1779.8611111111
2014-06-10,9.25,9.38,9.2,9.29,176400.0,0.0,1.0,1332.0,1350.72,1324.8,1337.76,1225.0
2014-06-11,9.28,9.32,9.15,9.18,199800.0,0.0,1.0,1336.32,1342.08,1317.6,1321.92,1387.5
2014-06-12,9.15,9.18,8.95,9.04,250200.0,0.0,1.0,1317.6,1321.92,1288.8,1301.76,1737.5
2014-06-13,9.09,9.16,9.02,9.14,365200.0,0.0,1.0,1308.96,1319.04,1298.88,1316.16,2536.1111111111
2014-06-16,9.15,9.44,9.15,9.35,547300.0,0.0,1.0,1317.6,1359.36,1317.6,1346.4,3800.6944444444
2014-06-17,9.35,9.35,9.21,9.28,262900.0,0.0,1.0,1346.4,1346.4,1326.24,1336.32,1825.6944444444
2014-06-18,9.3,9.31,9.2,9.29,370800.0,0.0,1.0,1339.2,1340.64,1324.8,1337.76,2575.0
2014-06-19,9.37,9.38,9.05,9.15,364000.0,0.0,1.0,1349.28,1350.72,1303.2,1317.6,2527.7777777778
2014-06-20,9.21,9.25,9.1,9.21,617800.0,0.0,1.0,1326.24,1332.0,1310.4,1326.24,4290.2777777778
2014-06-23,9.25,9.25,9.0,9.02,161000.0,0.0,1.0,1332.0,1332.0,1296.0,1298.88,1118.0555555556
2014-06-24,8.99,8.99,8.62,8.65,809400.0,0.0,1.0,1294.56,1294.56,1241.28,1245.6,5620.8333333333
2014-06-25,8.57,8.8,8.56,8.8,327500.0,0.0,1.0,1234.08,1267.2,1232.64,1267.2,2274.3055555555
2014-06-26,8.79,8.79,8.65,8.73,140900.0,0.0,1.0,1265.76,1265.76,1245.6,1257.12,978.47222222222
2014-06-27,8.65,8.88,8.65,8.81,1350200.0,0.0,1.0,1245.6,1278.72,1245.6,1268.64,9376.3888888889
2014-06-30,8.76,8.9,8.7,8.9,544200.0,0.0,1.0,1261.44,1281.6,1252.8,1281.6,3779.1666666667
2014-07-01,8.88,9.02,8.8,8.99,441100.0,0.0,1.0,1278.72,1298.88,1267.2,1294.56,3063.1944444444
2014-07-02,8.95,9.09,8.92,8.95,403800.0,0.0,1.0,1288.8,1308.96,1284.48,1288.8,2804.1666666667
2014-07-03,8.99,9.06,8.88,9.04,172100.0,0.0,1.0,1294.56,1304.64,1278.72,1301.76,1195.1388888889
2014-07-07,8.97,8.97,8.71,8.81,334900.0,0.0,1.0,1291.68,1291.68,1254.24,1268.64,2325.6944444444
2014-07-08,8.83,8.85,8.7,8.75,522000.0,0.0,1.0,1271.52,1274.4,1252.8,1260.0,3625.0
2014-07-09,8.78,8.83,8.71,8.77,960700.0,0.0,1.0,1264.32,1271.52,1254.24,1262.88,6671.5277777778
2014-07-10,8.55,8.77,8.51,8.65,523700.0,0.0,1.0,1231.2,1262.88,1225.44,1245.6,3636.8055555555
2014-07-11,8.61,8.76,8.59,8.6,408200.0,0.0,1.0,1239.84,1261.44,1236.96,1238.4,2834.7222222222
2014-07-14,8.73,8.78,8.68,8.73,262000.0,0.0,1.0,1257.12,1264.32,1249.92,1257.12,1819.4444444444
2014-07-15,8.69,8.76,8.53,8.62,375200.0,0.0,1.0,1251.36,1261.44,1228.32,1241.28,2605.5555555555
2014-07-16,8.7,8.7,8.52,8.57,366300.0,0.0,1.0,1252.8,1252.8,1226.88,1234.08,2543.75
2014-07-17,8.55,8.78,8.46,8.49,331500.0,0.0,1.0,1231.2,1264.32,1218.24,1222.56,2302.0833333333
2014-07-18,8.44,8.71,8.44,8.71,259700.0,0.0,1.0,1215.36,1254.24,1215.36,1254.24,1803.4722222222
2014-07-21,8.62,8.62,8.49,8.54,134800.0,0.0,1.0,1241.28,1241.28,1222.56,1229.76,936.11111111111
2014-07-22,8.56,8.73,8.45,8.56,353100.0,0.0,1.0,1232.64,1257.12,1216.8,1232.64,2452.0833333333
2014-07-23,8.55,8.61,8.38,8.45,292500.0,0.0,1.0,1231.2,1239.84,1206.72,1216.8,2031.25
2014-07-24,8.44,8.53,8.32,8.34,337300.0,0.0,1.0,1215.36,1228.32,1198.08,1200.96,2342.3611111111
2014-07-25,8.26,8.36,8.2,8.29,286000.0,0.0,1.0,1189.44,1203.84,1180.8,1193.76,1986.1111111111
2014-07-28,8.3,8.35,8.21,8.24,276238.0,0.0,1.0,1195.2,1202.4,1182.24,1186.56,1918.3194444444
2014-07-29,8.165,8.28,8.07,8.13,501592.0,0.0,1.0,1175.76,1192.32,1162.08,1170.72,3483.2777777778
2014-07-30,8.53,8.67,7.95,8.0,413768.0,0.0,1.0,1228.32,1248.48,1144.8,1152.0,2873.3888888889
2014-07-31,8.05,8.075,7.59,7.69,1113201.0,0.0,1.0,1159.2,1162.8,1092.96,1107.36,7730.5625
2014-08-01,7.74,8.0,7.66,7.8,688571.0,0.0,1.0,1114.56,1152.0,1103.04,1123.2,4781.7430555555
2014-08-04,7.85,7.91,7.71,7.88,649600.0,0.0,1.0,1130.4,1139.04,1110.24,1134.72,4511.1111111111
2014-08-05,7.9,7.9699,7.84,7.92,432162.0,0.0,1.0,1137.6,1147.6656,1128.96,1140.48,3001.125
2014-08-06,7.98,7.985,7.85,7.89,322863.0,0.0,1.0,1149.12,1149.84,1130.4,1136.16,2242.1041666667
2014-08-07,7.98,7.965,7.7,7.75,316212.0,0.0,1.0,1149.12,1146.96,1108.8,1116.0,2195.9166666667
2014-08-08,7.65,7.82,7.65,7.81,167296.0,0.0,1.0,1101.6,1126.08,1101.6,1124.64,1161.7777777778
2014-08-11,7.88,7.99,7.74,7.83,897696.0,0.0,1.0,1134.72,1150.56,1114.56,1127.52,6234.0
2014-08-12,7.79,7.95,7.56,7.7,733767.0,0.0,1.0,1121.76,1144.8,1088.64,1108.8,5095.6041666666
2014-08-13,7.71,7.76,7.65,7.67,573431.0,0.0,1.0,1110.24,1117.44,1101.6,1104.48,3982.1597222222
2014-08-14,7.75,7.97,7.66,7.95,764726.0,0.0,1.0,1116.0,1147.68,1103.04,1144.8,5310.5972222222
2014-08-15,8.08,8.1,7.83,7.84,725153.0,0.0,1.0,1163.52,1166.4,1127.52,1128.96,5035.7847222222
2014-08-18,8.0,8.26,7.93,8.26,603078.0,0.0,1.0,1152.0,1189.44,1141.92,1189.44,4188.0416666666
2014-08-19,8.24,8.26,8.12,8.16,346254.0,0.0,1.0,1186.56,1189.44,1169.28,1175.04,2404.5416666667
2014-08-20,8.03,8.17,7.97,8.15,398755.0,0.0,1.0,1156.32,1176.48,1147.68,1173.6,2769.1319444444
2014-08-21,8.17,8.21,8.0,8.13,207868.0,0.0,1.0,1176.48,1182.24,1152.0,1170.72,1443.5277777778
2014-08-22,8.04,8.12,7.98,8.0,446126.0,0.0,1.0,1157.76,1169.28,1149.12,1152.0,3098.0972222222
2014-08-25,8.01,8.09,7.9,7.91,404316.0,0.0,1.0,1153.44,1164.96,1137.6,1139.04,2807.75
2014-08-26,7.94,8.05,7.9099,8.03,218160.0,0.0,1.0,1143.36,1159.2,1139.0256,1156.32,1515.0
2014-08-27,8.02,8.12,7.93,7.94,171491.0,0.0,1.0,1154.88,1169.28,1141.92,1143.36,1190.9097222222
2014-08-28,7.95,8.04,7.9,7.9,188621.0,0.0,1.0,1144.8,1157.76,1137.6,1137.6,1309.8680555556
2014-08-29,7.97,8.0,7.9,7.98,243350.0,0.0,1.0,1147.68,1152.0,1137.6,1149.12,1689.9305555555
2014-09-02,7.97,8.06,7.84,7.96,408036.0,0.0,1.0,1147.68,1160.64,1128.96,1146.24,2833.5833333333
2014-09-03,8.14,8.26,8.02,8.04,932321.0,0.0,1.0,1172.16,1189.44,1154.88,1157.76,6474.4513888889
2014-09-04,8.07,8.23,8.02,8.16,1181068.0,0.0,1.0,1162.08,1185.12,1154.88,1175.04,8201.8611111111
2014-09-05,8.14,8.21,8.08,8.15,1076588.0,0.0,1.0,1172.16,1182.24,1163.52,1173.6,7476.3055555555
2014-09-08,8.19,8.22,8.06,8.1,636835.0,0.0,1.0,1179.36,1183.68,1160.64,1166.4,4422.4652777778
2014-09-09,8.07,8.09,7.95,8.02,518966.0,0.0,1.0,1162.08,1164.96,1144.8,1154.88,3603.9305555555
2014-09-10,8.01,8.17,7.94,8.17,967834.0,0.0,1.0,1153.44,1176.48,1143.36,1176.48,6721.0694444444
2014-09-11,8.12,8.16,7.94,8.06,635344.0,0.0,1.0,1169.28,1175.04,1143.36,1160.64,4412.1111111111
2014-09-12,8.0,8.08,7.63,7.68,841031.0,0.0,1.0,1152.0,1163.52,1098.72,1105.92,5840.4930555555
2014-09-15,7.66,7.75,7.5,7.51,710147.0,0.0,1.0,1103.04,1116.0,1080.0,1081.44,4931.5763888889
2014-09-16,7.55,7.61,7.4,7.55,877869.0,0.0,1.0,1087.2,1095.84,1065.6,1087.2,6096.3125
2014-09-17,7.55,7.71,7.53,7.62,436812.0,0.0,1.0,1087.2,1110.24,1084.32,1097.28,3033.4166666667
2014-09-18,7.65,7.65,7.45,7.58,562491.0,0.0,1.0,1101.6,1101.6,1072.8,1091.52,3906.1875
2014-09-19,7.75,7.86,7.17,7.21,839363.0,0.0,1.0,1116.0,1131.84,1032.48,1038.24,5828.9097222222
2014-09-22,7.19,7.2766,6.81,6.82,1204808.0,0.0,1.0,1035.36,1047.8304,980.64,982.08,8366.7222222222
2014-09-23,6.78,6.9,6.555,6.61,1481943.0,0.0,1.0,976.32,993.6,943.92,951.84,10291.270833333
2014-09-24,6.66,6.67,6.45,6.49,5938907.0,0.0,1.0,959.04,960.48,928.8,934.56,41242.409722222
2014-09-25,6.47,6.48,5.75,6.15,3719873.0,0.0,1.0,931.68,933.12,828.0,885.6,25832.451388889
2014-09-26,6.1,6.16,5.97,6.11,1207958.0,0.0,1.0,878.4,887.04,859.68,879.84,8388.5972222222
2014-09-29,6.05,6.2099,6.02,6.06,904705.0,0.0,1.0,871.2,894.2256,866.88,872.64,6282.6736111111
2014-09-30,6.06,6.15,5.82,5.82,865670.0,0.0,1.0,872.64,885.6,838.08,838.08,6011.5972222222
2014-10-01,5.84,5.8799,5.62,5.63,1514813.0,0.0,1.0,840.96,846.7056,809.28,810.72,10519.534722222
2014-10-02,5.7,5.83,5.57,5.81,1127352.0,0.0,1.0,820.8,839.52,802.08,836.64,7828.8333333333
2014-10-03,5.9,6.06,5.9,6.0,1199360.0,0.0,1.0,849.6,872.64,849.6,864.0,8328.8888888889
2014-10-06,6.02,6.08,5.66,5.76,1458139.0,0.0,1.0,866.88,875.52,815.04,829.44,10125.965277778
2014-10-07,5.86,5.87,5.55,5.55,1027866.0,0.0,1.0,843.84,845.28,799.2,799.2,7137.9583333333
2014-10-08,5.58,5.595,5.1,5.28,1742729.0,0.0,1.0,803.52,805.68,734.4,760.32,12102.284722222
2014-10-09,5.25,5.35,4.95,4.99,2023129.0,0.0,1.0,756.0,770.4,712.8,718.56,14049.506944444
2014-10-10,4.93,5.02,4.66,4.77,2348386.0,0.0,1.0,709.92,722.88,671.04,686.88,16308.236111111
2014-10-13,4.89,4.9,4.47,4.49,1912489.0,0.0,1.0,704.16,705.6,643.68,646.56,13281.173611111
2014-10-14,4.53,4.57,4.19,4.46,2133686.0,0.0,1.0,652.32,658.08,603.36,642.24,14817.263888889
2014-10-15,4.39,4.47,4.0,4.47,6371435.0,0.0,1.0,632.16,643.68,576.0,643.68,44246.076388889
2014-10-16,4.52,4.808,4.38,4.76,2525838.0,0.0,1.0,650.88,692.352,630.72,685.44,17540.541666667
2014-10-17,4.81,4.88,4.75,4.85,2311187.0,0.0,1.0,692.64,702.72,684.0,698.4,16049.909722222
2014-10-20,4.85,5.11,4.83,4.96,1236592.0,0.0,1.0,698.4,735.84,695.52,714.24,8587.4444444444
2014-10-21,5.09,5.35,5.08,5.19,2165777.0,0.0,1.0,732.96,770.4,731.52,747.36,15040.118055555
2014-10-22,5.3,5.56,4.93,4.96,1314105.0,0.0,1.0,763.2,800.64,709.92,714.24,9125.7291666666
2014-10-23,5.02,5.06,4.69,4.72,1034005.0,0.0,1.0,722.88,728.64,675.36,679.68,7180.5902777777
2014-10-24,4.7,4.785,4.58,4.72,834643.0,0.0,1.0,676.8,689.04,659.52,679.68,5796.1319444444
